[cs=0, path=0]
  79.000000, -61.226026
  78.000000, -61.622656
  77.000000, -61.974395
  76.928431, -62.000000
  76.000000, -62.352840
  75.000000, -62.670175
  74.000000, -62.963710
  73.877496, -63.000000
  73.000000, -63.305132
  72.000000, -63.599103
  71.000000, -63.859592
  70.430516, -64.000000
  70.000000, -64.140236
  69.000000, -64.439611
  68.000000, -64.708111
  67.000000, -64.943152
  66.722838, -65.000000
  66.000000, -65.176274
  65.000000, -65.357444
  64.000000, -65.491987
  63.000000, -65.599848
  62.000000, -65.700733
  61.000000, -65.805114
  60.000000, -65.910949
  59.143713, -66.000000
  59.000000, -66.023101
  58.000000, -66.180359
  57.000000, -66.338364
  56.000000, -66.501219
  55.000000, -66.671895
  54.000000, -66.851724
  53.174976, -67.000000
  53.000000, -67.048133
  52.000000, -67.279867
  51.000000, -67.463193
  50.000000, -67.628941
  49.000000, -67.815949
  48.189503, -68.000000
  48.000000, -68.097887
  47.000000, -68.591149
  46.061530, -69.000000
  47.000000, -69.336590
  48.000000, -69.647539
  49.000000, -69.875829
  49.913768, -70.000000
  50.000000, -70.006591
  51.000000, -70.047253
  52.000000, -70.064800
  53.000000, -70.070721
  54.000000, -70.067874
  55.000000, -70.054124
  56.000000, -70.026511
  56.591817, -70.000000
  57.000000, -69.978320
  58.000000, -69.903796
  59.000000, -69.817373
  60.000000, -69.733219
  61.000000, -69.658097
  62.000000, -69.581456
  63.000000, -69.484260
  64.000000, -69.353984
  65.000000, -69.188981
  65.967369, -69.000000
  66.000000, -68.991815
  67.000000, -68.725819
  68.000000, -68.482942
  69.000000, -68.265354
  70.000000, -68.062624
  70.306339, -68.000000
  71.000000, -67.824651
  72.000000, -67.599225
  73.000000, -67.403832
  74.000000, -67.226378
  75.000000, -67.054636
  75.307747, -67.000000
  76.000000, -66.860756
  77.000000, -66.658194
  78.000000, -66.448709
  79.000000, -66.228600
  79.983227, -66.000000
  80.000000, -65.995047
  81.000000, -65.695803
  82.000000, -65.405734
  83.000000, -65.122016
  83.415698, -65.000000
  84.000000, -64.812309
  85.000000, -64.486302
  86.000000, -64.148801
  86.404296, -64.000000
  87.000000, -63.783501
  88.000000, -63.396060
  88.943946, -63.000000
  89.000000, -62.977227
  90.000000, -62.540401
  91.000000, -62.049133
  91.093352, -62.000000
  92.000000, -61.526294
  92.892297, -61.000000
  93.000000, -60.934312
  94.000000, -60.296293
  94.424150, -60.000000
  95.000000, -59.558957
  95.668498, -59.000000
  96.000000, -58.676708
  96.655367, -58.000000
  97.000000, -57.574976
  97.467572, -57.000000
  98.000000, -56.252041
  98.187208, -56.000000
  98.908407, -55.000000
  99.000000, -54.890065
  99.783712, -54.000000
  100.000000, -53.800978
  101.000000, -53.017287
  101.029151, -53.000000
  102.000000, -52.572584
  103.000000, -52.268835
  104.000000, -52.089115
  105.000000, -52.044087
  106.000000, -52.080819
  107.000000, -52.166503
  108.000000, -52.333560
  109.000000, -52.586427
  110.000000, -52.975904
  110.049909, -53.000000
  111.000000, -53.574364
  111.528511, -54.000000
  112.000000, -54.555232
  112.338264, -55.000000
  112.880683, -56.000000
  113.000000, -56.234855
  113.406685, -57.000000
  113.875656, -58.000000
  114.000000, -58.284528
  114.320391, -59.000000
  114.734732, -60.000000
  115.000000, -60.627074
  115.206285, -61.000000
  115.676852, -62.000000
  116.000000, -62.744224
  116.186465, -63.000000
  116.921617, -64.000000
  117.000000, -64.093527
  118.000000, -64.996265
  118.005045, -65.000000
  119.000000, -65.424306
  120.000000, -65.848879
  120.384320, -66.000000
  121.000000, -66.125997
  122.000000, -66.275719
  123.000000, -66.384862
  124.000000, -66.477246
  125.000000, -66.572965
  126.000000, -66.679022
  127.000000, -66.795247
  128.000000, -66.920964
  128.629482, -67.000000
  129.000000, -67.024529
  130.000000, -67.079997
  131.000000, -67.130721
  132.000000, -67.190886
  133.000000, -67.266762
  134.000000, -67.347560
  135.000000, -67.415606
  136.000000, -67.455513
  137.000000, -67.454353
  138.000000, -67.407799
  139.000000, -67.325714
  140.000000, -67.221288
  141.000000, -67.095415
  141.601678, -67.000000
  142.000000, -66.933572
  143.000000, -66.730227
  144.000000, -66.490631
  145.000000, -66.217788
  145.735375, -66.000000
  146.000000, -65.929482
  147.000000, -65.658397
  148.000000, -65.375619
  149.000000, -65.069740
  149.223866, -65.000000
  150.000000, -64.764390
  151.000000, -64.436367
  152.000000, -64.055022
  152.137849, -64.000000
  153.000000, -63.707765
  154.000000, -63.321909
  154.742686, -63.000000
  155.000000, -62.904852
  156.000000, -62.506815
  156.975831, -62.000000
  157.000000, -61.989159
  158.000000, -61.510504
  158.882255, -61.000000
  159.000000, -60.943625
  160.000000, -60.484867
  161.000000, -60.004319
  161.008779, -60.000000
  162.000000, -59.558388
  163.000000, -59.042973
  163.075116, -59.000000
  164.000000, -58.469664
  164.786792, -58.000000
  165.000000, -57.864807
  166.000000, -57.311268
  166.676478, -57.000000
  167.000000, -56.838081
  168.000000, -56.449796
  169.000000, -56.146483
  169.599552, -56.000000
  170.000000, -55.917661
  171.000000, -55.781981
  172.000000, -55.701053
  173.000000, -55.619710
  174.000000, -55.533800
  175.000000, -55.467527
  176.000000, -55.415003
  177.000000, -55.387114
  178.000000, -55.356660
  179.000000, -55.248346
[cs=0, path=2]
  -180.000000, -35.824833
  -179.712660, -36.000000
  -179.000000, -36.228630
  -178.000000, -36.986255
  -177.989559, -37.000000
  -177.000000, -37.473933
  -176.000000, -37.995237
  -175.990670, -38.000000
  -175.000000, -38.327008
  -174.000000, -38.584726
  -173.000000, -38.802963
  -172.021403, -39.000000
  -172.000000, -39.003920
  -171.000000, -39.146263
  -170.000000, -39.244152
  -169.000000, -39.289563
  -168.000000, -39.267052
  -167.040859, -39.000000
  -167.000000, -38.957521
  -166.655740, -38.000000
  -167.000000, -37.111884
  -167.092937, -37.000000
  -168.000000, -36.246707
  -168.503232, -36.000000
  -168.630364, -35.000000
  -168.000000, -34.526865
  -167.000000, -34.006432
  -166.987205, -34.000000
  -166.000000, -33.684250
  -165.000000, -33.313827
  -164.168391, -33.000000
  -164.000000, -32.953245
  -163.000000, -32.577345
  -162.000000, -32.160907
  -161.672350, -32.000000
  -161.000000, -31.697647
  -160.000000, -31.140698
  -159.791417, -31.000000
  -159.000000, -30.423396
  -158.517331, -30.000000
  -158.000000, -29.441772
  -157.618877, -29.000000
  -157.000000, -28.060745
  -156.958089, -28.000000
  -156.374105, -27.000000
  -156.000000, -26.399677
  -155.687538, -26.000000
  -155.000000, -25.247275
  -154.516287, -25.000000
  -154.000000, -24.686876
  -153.000000, -24.725529
  -152.496800, -25.000000
  -152.000000, -25.154859
  -151.000000, -25.462914
  -150.000000, -25.708428
  -149.000000, -25.921733
  -148.656345, -26.000000
  -148.000000, -26.271136
  -147.000000, -26.816696
  -146.736574, -27.000000
  -146.000000, -27.506293
  -145.432418, -28.000000
  -145.000000, -28.264499
  -144.025778, -29.000000
  -144.000000, -29.018892
  -143.000000, -29.757067
  -142.708767, -30.000000
  -142.000000, -30.663585
  -141.658025, -31.000000
  -141.000000, -31.774982
  -140.802575, -32.000000
  -140.000000, -32.864986
  -139.864421, -33.000000
  -139.000000, -33.833388
  -138.802166, -34.000000
  -138.000000, -34.686646
  -137.492204, -35.000000
  -137.000000, -35.342425
  -136.000000, -35.865791
  -135.581759, -36.000000
  -135.000000, -36.294295
  -134.000000, -36.496703
  -133.000000, -36.664238
  -132.000000, -36.885965
  -131.602454, -37.000000
  -131.000000, -37.320965
  -130.000000, -37.804404
  -129.666464, -38.000000
  -129.000000, -38.688270
  -128.650421, -39.000000
  -128.943056, -40.000000
  -129.000000, -40.011852
  -130.000000, -40.034913
  -130.387793, -40.000000
  -131.000000, -39.941028
  -132.000000, -39.809125
  -133.000000, -39.796252
  -133.371440, -40.000000
  -133.875472, -41.000000
  -134.000000, -41.176223
  -134.415272, -42.000000
  -134.087781, -43.000000
  -134.000000, -43.058750
  -133.000000, -43.616580
  -132.291035, -44.000000
  -132.000000, -44.076413
  -131.000000, -44.168066
  -130.000000, -44.062610
  -129.845993, -44.000000
  -129.283357, -43.000000
  -129.000000, -42.919863
  -128.000000, -42.870119
  -127.000000, -42.957691
  -126.510594, -43.000000
  -126.000000, -43.077396
  -125.000000, -43.007970
  -124.983359, -43.000000
  -124.000000, -42.525003
  -123.463530, -42.000000
  -123.000000, -41.792024
  -122.000000, -41.648763
  -121.000000, -41.671529
  -120.000000, -41.767018
  -119.000000, -41.896195
  -118.236196, -42.000000
  -118.000000, -42.036308
  -117.000000, -42.156998
  -116.000000, -42.230943
  -115.000000, -42.266354
  -114.000000, -42.268895
  -113.000000, -42.240400
  -112.000000, -42.175545
  -111.000000, -42.065864
  -110.595190, -42.000000
  -110.000000, -41.915297
  -109.000000, -41.730664
  -108.000000, -41.504060
  -107.000000, -41.228080
  -106.325264, -41.000000
  -106.000000, -40.896607
  -105.000000, -40.557233
  -104.000000, -40.162856
  -103.624274, -40.000000
  -103.000000, -39.747466
  -102.000000, -39.333185
  -101.289703, -39.000000
  -101.000000, -38.871672
  -100.000000, -38.458032
  -99.070043, -38.000000
  -99.000000, -37.966809
  -98.000000, -37.564394
  -97.000000, -37.140110
  -96.627686, -37.000000
  -96.000000, -36.797606
  -95.000000, -36.597177
  -94.000000, -36.500086
  -93.000000, -36.495480
  -92.000000, -36.550712
  -91.000000, -36.629492
  -90.000000, -36.707687
  -89.000000, -36.773804
  -88.000000, -36.810333
  -87.000000, -36.810407
  -86.000000, -36.793233
  -85.000000, -36.765611
  -84.000000, -36.721183
  -83.000000, -36.666826
  -82.000000, -36.603098
  -81.000000, -36.521678
  -80.000000, -36.408426
  -79.000000, -36.255934
  -78.000000, -36.093338
  -77.254837, -36.000000
  -77.000000, -35.967955
  -76.000000, -35.924744
  -75.106139, -36.000000
  -75.000000, -36.011269
  -74.000000, -36.343285
  -73.000000, -36.698460
  -72.000000, -36.875662
  -71.223742, -37.000000
  -71.000000, -37.033602
  -70.000000, -37.071151
  -69.119196, -37.000000
  -69.000000, -36.986508
  -68.000000, -36.703561
  -67.000000, -36.106231
  -66.859562, -36.000000
  -66.000000, -35.407206
  -65.546713, -35.000000
  -65.000000, -34.466505
  -64.659482, -34.000000
  -64.307210, -33.000000
  -64.950607, -32.000000
  -65.000000, -31.980798
  -66.000000, -31.919302
  -66.871082, -32.000000
  -67.000000, -32.018537
  -67.052205, -32.000000
  -68.000000, -31.790087
  -69.000000, -31.447468
  -70.000000, -31.292674
  -71.000000, -31.018212
  -71.044440, -31.000000
  -72.000000, -30.597244
  -73.000000, -30.354596
  -74.000000, -30.225232
  -75.000000, -30.091956
  -75.944467, -30.000000
  -76.000000, -29.994115
  -77.000000, -29.885097
  -78.000000, -29.790761
  -79.000000, -29.707073
  -80.000000, -29.583979
  -81.000000, -29.426373
  -82.000000, -29.271722
  -83.000000, -29.142222
  -84.000000, -29.058051
  -85.000000, -29.018192
  -86.000000, -29.041929
  -87.000000, -29.199492
  -88.000000, -29.485900
  -89.000000, -29.852082
  -89.372399, -30.000000
  -90.000000, -30.170872
  -91.000000, -30.358868
  -92.000000, -30.433174
  -93.000000, -30.411287
  -94.000000, -30.320212
  -95.000000, -30.213441
  -96.000000, -30.130853
  -97.000000, -30.072248
  -98.000000, -30.051415
  -99.000000, -30.101500
  -100.000000, -30.212230
  -101.000000, -30.339725
  -102.000000, -30.481301
  -103.000000, -30.653710
  -104.000000, -30.826398
  -105.000000, -30.992126
  -105.037890, -31.000000
  -106.000000, -31.234991
  -107.000000, -31.515630
  -108.000000, -31.784362
  -108.807283, -32.000000
  -109.000000, -32.067804
  -110.000000, -32.380360
  -111.000000, -32.638509
  -112.000000, -32.837525
  -113.000000, -32.963665
  -113.604874, -33.000000
  -114.000000, -33.022074
  -115.000000, -33.052554
  -116.000000, -33.046151
  -116.603654, -33.000000
  -117.000000, -32.963190
  -118.000000, -32.844484
  -119.000000, -32.794990
  -120.000000, -32.817740
  -121.000000, -32.855096
  -122.000000, -32.895731
  -123.000000, -32.917292
  -124.000000, -32.778589
  -125.000000, -32.398694
  -125.782501, -32.000000
  -126.000000, -31.881950
  -127.000000, -31.263856
  -127.450197, -31.000000
  -128.000000, -30.630624
  -129.000000, -30.177931
  -129.440087, -30.000000
  -130.000000, -29.757835
  -131.000000, -29.277400
  -131.609534, -29.000000
  -132.000000, -28.808215
  -133.000000, -28.323783
  -133.923223, -28.000000
  -134.000000, -27.974151
  -135.000000, -27.725664
  -136.000000, -27.603255
  -137.000000, -27.523728
  -138.000000, -27.348717
  -138.931533, -27.000000
  -139.000000, -26.972910
  -140.000000, -26.427487
  -140.615718, -26.000000
  -141.000000, -25.717270
  -141.892672, -25.000000
  -142.000000, -24.901495
  -143.000000, -24.153397
  -143.271332, -24.000000
  -144.000000, -23.472251
  -144.774052, -23.000000
  -145.000000, -22.811509
  -146.000000, -22.123986
  -146.239323, -22.000000
  -147.000000, -21.654653
  -148.000000, -21.275064
  -148.682846, -21.000000
  -149.000000, -20.901746
  -150.000000, -20.633841
  -151.000000, -20.396323
  -152.000000, -20.176534
  -152.984745, -20.000000
  -153.000000, -19.998277
  -153.117997, -20.000000
  -154.000000, -20.016076
  -155.000000, -20.213494
  -156.000000, -20.516328
  -157.000000, -20.941341
  -157.105833, -21.000000
  -158.000000, -21.464097
  -158.967177, -22.000000
  -159.000000, -22.020704
  -160.000000, -22.639878
  -160.632970, -23.000000
  -161.000000, -23.222007
  -162.000000, -23.697907
  -162.800136, -24.000000
  -163.000000, -24.081473
  -164.000000, -24.384412
  -165.000000, -24.660875
  -166.000000, -24.942580
  -166.218147, -25.000000
  -167.000000, -25.261920
  -168.000000, -25.577726
  -169.000000, -25.794642
  -170.000000, -25.907993
  -171.000000, -25.956871
  -171.924647, -26.000000
  -172.000000, -26.002518
  -173.000000, -26.050276
  -174.000000, -26.095202
  -175.000000, -26.103838
  -176.000000, -26.072552
  -177.000000, -26.027565
  -177.745557, -26.000000
  -178.000000, -25.991151
  -179.000000, -25.974701
  -180.000000, -25.970015
[cs=0, path=3]
  179.000000, -25.958230
  178.000000, -25.926557
  177.000000, -25.874175
  176.000000, -25.817906
  175.000000, -25.765201
  174.000000, -25.696224
  173.000000, -25.612030
  172.000000, -25.508884
  171.000000, -25.347254
  170.000000, -25.129929
  169.519676, -25.000000
  169.000000, -24.854448
  168.000000, -24.571084
  167.000000, -24.315966
  166.000000, -24.051117
  165.815103, -24.000000
  165.000000, -23.770963
  164.000000, -23.530112
  163.000000, -23.253284
  162.241344, -23.000000
  162.000000, -22.918122
  161.000000, -22.561969
  160.000000, -22.150780
  159.641902, -22.000000
  159.000000, -21.668603
  158.000000, -21.319983
  157.000000, -21.079685
  156.610176, -21.000000
  156.000000, -20.861741
  155.000000, -20.668469
  154.000000, -20.552742
  153.000000, -20.912343
  152.883036, -21.000000
  153.000000, -21.794428
  153.024872, -22.000000
  154.000000, -22.974495
  154.023859, -23.000000
  155.000000, -23.813272
  155.203833, -24.000000
  156.000000, -24.607538
  156.571520, -25.000000
  157.000000, -25.297427
  158.000000, -25.969738
  158.057710, -26.000000
  159.000000, -26.506704
  160.000000, -26.988116
  160.030860, -27.000000
  161.000000, -27.338845
  162.000000, -27.763229
  162.533085, -28.000000
  163.000000, -28.285714
  164.000000, -28.904436
  164.187610, -29.000000
  164.808868, -30.000000
  165.000000, -30.331644
  165.389839, -31.000000
  166.000000, -31.255317
  167.000000, -31.653753
  167.748192, -32.000000
  168.000000, -32.070533
  169.000000, -32.389887
  170.000000, -32.892658
  170.173161, -33.000000
  171.000000, -33.279228
  172.000000, -33.663873
  172.766185, -34.000000
  173.000000, -34.058102
  174.000000, -34.322104
  175.000000, -34.690261
  175.656358, -35.000000
  176.000000, -35.085303
  177.000000, -35.277315
  178.000000, -35.421306
  179.000000, -35.560316
[cs=0, path=4]
  -180.000000, 31.387232
  -179.000000, 31.702073
  -178.094368, 32.000000
  -178.000000, 32.031193
  -177.000000, 32.326267
  -176.000000, 32.578049
  -175.000000, 32.824801
  -174.350464, 33.000000
  -174.000000, 33.092558
  -173.000000, 33.367735
  -172.000000, 33.674624
  -171.044006, 34.000000
  -171.000000, 34.014194
  -170.000000, 34.374721
  -169.000000, 34.775419
  -168.479700, 35.000000
  -168.000000, 35.194553
  -167.000000, 35.620482
  -166.165879, 36.000000
  -166.000000, 36.071017
  -165.000000, 36.523766
  -164.000000, 36.999820
  -163.999624, 37.000000
  -163.000000, 37.451396
  -162.000000, 37.899281
  -161.753926, 38.000000
  -161.000000, 38.294820
  -160.000000, 38.652521
  -159.000000, 38.986095
  -158.951333, 39.000000
  -158.000000, 39.284162
  -157.000000, 39.536185
  -156.000000, 39.754097
  -155.000000, 39.934232
  -154.459786, 40.000000
  -154.000000, 40.066926
  -153.000000, 40.097980
  -152.050874, 40.000000
  -152.000000, 39.995160
  -151.000000, 39.805496
  -150.000000, 39.567219
  -149.000000, 39.295640
  -148.000000, 39.015900
  -147.933005, 39.000000
  -147.000000, 38.759862
  -146.000000, 38.519544
  -145.000000, 38.254065
  -144.109288, 38.000000
  -144.000000, 37.968825
  -143.000000, 37.637840
  -142.000000, 37.260574
  -141.221966, 37.000000
  -141.000000, 36.940970
  -140.000000, 36.723392
  -139.000000, 36.591968
  -138.000000, 36.539619
  -137.000000, 36.567577
  -136.000000, 36.724674
  -135.111130, 37.000000
  -135.000000, 37.039112
  -134.000000, 37.288541
  -133.000000, 37.304786
  -132.000000, 37.134609
  -131.498751, 37.000000
  -131.000000, 36.805382
  -130.000000, 36.487217
  -129.000000, 36.315797
  -128.000000, 36.250727
  -127.000000, 36.259910
  -126.000000, 36.326582
  -125.000000, 36.453860
  -124.000000, 36.650533
  -123.000000, 36.931096
  -122.828953, 37.000000
  -122.000000, 37.392005
  -121.004797, 38.000000
  -121.000000, 38.003082
  -120.000000, 38.314302
  -119.000000, 38.382766
  -118.000000, 38.387030
  -117.000000, 38.674447
  -116.543556, 39.000000
  -116.159541, 40.000000
  -116.078307, 41.000000
  -116.076568, 42.000000
  -116.073384, 43.000000
  -116.108298, 44.000000
  -116.216071, 45.000000
  -117.000000, 45.359124
  -118.000000, 45.218085
  -118.779228, 45.000000
  -119.000000, 44.952824
  -120.000000, 44.678546
  -121.000000, 44.460875
  -122.000000, 44.392173
  -123.000000, 44.379609
  -124.000000, 44.231853
  -124.756995, 44.000000
  -125.000000, 43.927272
  -126.000000, 43.579042
  -127.000000, 43.161668
  -127.516084, 43.000000
  -128.000000, 42.854454
  -129.000000, 42.839392
  -129.804374, 43.000000
  -130.000000, 43.037669
  -131.000000, 43.311577
  -132.000000, 43.662327
  -132.769215, 44.000000
  -133.000000, 44.107498
  -134.000000, 44.639855
  -134.529898, 45.000000
  -135.000000, 45.380937
  -135.667077, 46.000000
  -136.000000, 46.345086
  -136.622997, 47.000000
  -137.000000, 47.389941
  -137.616324, 48.000000
  -138.000000, 48.347691
  -138.845938, 49.000000
  -139.000000, 49.110711
  -140.000000, 49.711431
  -140.474233, 50.000000
  -141.000000, 50.306421
  -142.000000, 50.847774
  -142.334104, 51.000000
  -143.000000, 51.276505
  -144.000000, 51.624381
  -145.000000, 51.917592
  -145.436402, 52.000000
  -146.000000, 52.100402
  -147.000000, 52.169618
  -148.000000, 52.115357
  -148.720380, 52.000000
  -149.000000, 51.958911
  -150.000000, 51.794879
  -151.000000, 51.637071
  -152.000000, 51.480895
  -153.000000, 51.336547
  -154.000000, 51.236089
  -155.000000, 51.187929
  -156.000000, 51.166562
  -157.000000, 51.145782
  -158.000000, 51.108506
  -159.000000, 51.041483
  -159.367896, 51.000000
  -160.000000, 50.934372
  -161.000000, 50.779568
  -162.000000, 50.563016
  -163.000000, 50.260295
  -163.688224, 50.000000
  -164.000000, 49.891716
  -165.000000, 49.520655
  -166.000000, 49.117605
  -166.308992, 49.000000
  -167.000000, 48.766162
  -168.000000, 48.416563
  -169.000000, 48.008120
  -169.017519, 48.000000
  -170.000000, 47.549138
  -171.000000, 47.045709
  -171.091791, 47.000000
  -172.000000, 46.539922
  -173.000000, 46.056611
  -173.125418, 46.000000
  -174.000000, 45.517040
  -174.992800, 45.000000
  -175.000000, 44.995399
  -176.000000, 44.403559
  -176.772275, 44.000000
  -177.000000, 43.861822
  -178.000000, 43.369712
  -179.000000, 43.008224
  -179.032694, 43.000000
  -180.000000, 42.645011
[cs=0, path=5]
  179.000000, 42.378870
  178.000000, 42.238586
  177.000000, 42.275544
  176.000000, 42.523187
  175.032349, 43.000000
  175.000000, 43.011996
  174.000000, 43.559717
  173.414991, 44.000000
  173.000000, 44.235304
  172.000000, 44.791621
  171.592557, 45.000000
  171.000000, 45.219119
  170.000000, 45.569576
  169.097541, 46.000000
  169.000000, 46.034594
  168.000000, 46.567872
  167.382396, 47.000000
  167.000000, 47.223864
  166.000000, 47.895264
  165.852321, 48.000000
  165.000000, 48.514403
  164.166081, 49.000000
  164.000000, 49.089865
  163.000000, 49.560010
  162.000000, 49.918996
  161.671816, 50.000000
  161.000000, 50.169846
  160.000000, 50.303911
  159.000000, 50.347269
  158.000000, 50.311699
  157.000000, 50.201117
  156.000000, 50.019277
  155.916155, 50.000000
  155.000000, 49.814114
  154.000000, 49.588784
  153.000000, 49.353066
  152.000000, 49.120328
  151.433816, 49.000000
  151.000000, 48.916607
  150.000000, 48.757583
  149.000000, 48.623032
  148.000000, 48.487047
  147.000000, 48.320012
  146.000000, 48.119341
  145.459688, 48.000000
  145.000000, 47.891324
  144.000000, 47.647524
  143.000000, 47.431683
  142.000000, 47.260778
  141.000000, 47.112781
  140.243266, 47.000000
  140.000000, 46.946814
  139.000000, 46.665607
  138.000000, 46.276377
  137.450393, 46.000000
  137.000000, 45.546290
  136.453165, 45.000000
  136.322832, 44.000000
  137.000000, 43.177880
  137.160326, 43.000000
  137.240084, 42.000000
  137.000000, 41.812347
  136.160331, 41.000000
  136.000000, 40.903216
  135.000000, 40.452510
  134.000000, 40.232878
  133.000000, 40.338630
  132.000000, 40.474797
  131.000000, 40.389714
  130.000000, 40.183681
  129.000000, 40.132099
  128.000000, 40.276960
  127.000000, 40.534850
  126.022287, 41.000000
  126.000000, 41.011131
  125.000000, 41.647525
  124.458804, 42.000000
  124.000000, 42.213093
  123.000000, 42.660919
  122.397165, 43.000000
  122.000000, 43.180177
  121.000000, 43.674507
  120.428420, 44.000000
  120.000000, 44.206794
  119.000000, 44.709060
  118.594108, 45.000000
  118.000000, 45.309603
  117.000000, 45.978222
  116.976372, 46.000000
  116.000000, 46.552860
  115.159169, 47.000000
  115.000000, 47.065251
  114.000000, 47.257208
  113.000000, 47.385566
  112.000000, 47.623127
  111.238347, 48.000000
  111.000000, 48.105896
  110.000000, 48.744327
  109.686404, 49.000000
  109.000000, 49.337687
  108.000000, 49.742966
  107.000000, 49.903606
  106.000000, 49.857156
  105.000000, 49.786196
  104.000000, 49.774206
  103.000000, 49.747828
  102.000000, 49.556189
  101.000000, 49.215500
  100.478009, 49.000000
  100.000000, 48.197726
  99.829966, 48.000000
  99.000000, 47.512679
  98.088364, 47.000000
  98.000000, 46.954703
  97.000000, 46.240068
  96.460867, 46.000000
  96.000000, 45.435417
  95.566426, 45.000000
  96.000000, 44.855487
  97.000000, 44.912985
  97.524871, 45.000000
  98.000000, 45.178542
  99.000000, 45.585808
  100.000000, 45.935502
  100.292299, 46.000000
  101.000000, 46.391570
  102.000000, 46.762405
  102.577175, 47.000000
  103.000000, 47.240044
  104.000000, 47.506119
  105.000000, 47.648329
  106.000000, 47.652738
  107.000000, 47.477223
  108.000000, 47.134939
  108.304306, 47.000000
  109.000000, 46.800749
  110.000000, 46.498743
  110.966410, 46.000000
  111.000000, 45.988839
  112.000000, 45.752091
  113.000000, 45.582021
  114.000000, 45.283339
  114.604726, 45.000000
  115.000000, 44.915161
  116.000000, 44.693027
  117.000000, 44.259532
  117.317614, 44.000000
  118.000000, 43.570247
  118.552583, 43.000000
  119.000000, 42.385284
  119.248131, 42.000000
  120.000000, 41.331155
  120.398057, 41.000000
  121.000000, 40.539983
  121.592666, 40.000000
  121.000000, 39.000697
  120.999504, 39.000000
  120.000000, 38.621392
  119.000000, 38.424498
  118.000000, 38.328553
  117.000000, 38.263736
  116.000000, 38.169800
  115.000000, 38.011563
  114.953413, 38.000000
  114.000000, 37.501127
  113.161669, 37.000000
  113.000000, 36.533184
  112.824779, 36.000000
  112.357464, 35.000000
  112.859960, 34.000000
  113.000000, 33.954738
  114.000000, 33.741012
  115.000000, 33.592386
  116.000000, 33.517909
  117.000000, 33.511264
  118.000000, 33.499422
  119.000000, 33.467083
  120.000000, 33.424957
  121.000000, 33.338906
  122.000000, 33.236740
  123.000000, 33.197552
  124.000000, 33.253384
  125.000000, 33.431058
  126.000000, 33.835276
  126.239917, 34.000000
  127.000000, 34.446199
  127.915328, 35.000000
  128.000000, 35.045331
  129.000000, 35.507192
  130.000000, 35.850452
  131.000000, 35.957325
  132.000000, 35.856382
  133.000000, 35.486909
  133.627490, 35.000000
  134.000000, 34.647890
  134.650972, 34.000000
  135.000000, 33.048653
  135.026132, 33.000000
  135.000000, 32.824272
  134.906003, 32.000000
  134.205629, 31.000000
  134.000000, 30.882303
  133.000000, 30.599835
  132.000000, 30.668311
  131.000000, 30.918165
  130.645850, 31.000000
  130.000000, 31.158160
  129.000000, 31.195272
  128.212148, 31.000000
  128.000000, 30.933993
  127.000000, 30.358367
  126.397735, 30.000000
  126.000000, 29.821308
  125.000000, 29.560831
  124.000000, 29.528128
  123.000000, 29.643547
  122.000000, 29.840403
  121.325141, 30.000000
  121.000000, 30.091752
  120.000000, 30.385864
  119.000000, 30.677944
  118.000000, 30.918316
  117.505217, 31.000000
  117.000000, 31.111757
  116.000000, 31.245202
  115.000000, 31.277605
  114.000000, 31.229866
  113.000000, 31.125432
  112.002373, 31.000000
  112.000000, 30.999777
  111.000000, 30.898604
  110.000000, 30.789492
  109.000000, 30.684410
  108.000000, 30.597099
  107.000000, 30.514037
  106.000000, 30.392040
  105.000000, 30.161849
  104.412938, 30.000000
  104.000000, 29.899377
  103.000000, 29.686126
  102.000000, 29.448449
  101.000000, 29.257588
  100.000000, 29.156358
  99.000000, 29.054454
  98.524355, 29.000000
  98.000000, 28.938110
  97.000000, 28.784329
  96.000000, 28.565165
  95.000000, 28.334282
  94.000000, 28.103717
  93.476848, 28.000000
  93.000000, 27.894118
  92.000000, 27.752255
  91.000000, 27.628073
  90.000000, 27.532244
  89.000000, 27.488105
  88.000000, 27.427496
  87.000000, 27.365121
  86.000000, 27.281710
  85.000000, 27.054254
  84.818871, 27.000000
  84.000000, 26.409241
  83.702748, 26.000000
  83.328719, 25.000000
  83.000000, 24.584388
  82.521327, 24.000000
  82.000000, 23.423234
  81.557344, 23.000000
  81.000000, 22.052209
  80.961214, 22.000000
  81.000000, 21.776266
  81.322423, 21.000000
  82.000000, 20.821127
  83.000000, 20.767510
  84.000000, 20.784721
  85.000000, 20.809266
  86.000000, 20.828314
  87.000000, 20.845330
  88.000000, 20.866066
  89.000000, 20.912806
  89.734253, 21.000000
  90.000000, 21.033910
  91.000000, 21.269195
  92.000000, 21.533468
  93.000000, 21.786246
  93.743269, 22.000000
  94.000000, 22.076852
  95.000000, 22.346306
  96.000000, 22.561365
  97.000000, 22.831141
  97.540250, 23.000000
  98.000000, 23.138525
  99.000000, 23.429232
  100.000000, 23.737892
  100.889783, 24.000000
  101.000000, 24.029847
  102.000000, 24.178045
  103.000000, 24.174993
  104.000000, 24.107151
  105.000000, 24.049898
  105.597378, 24.000000
  106.000000, 23.967537
  107.000000, 23.923103
  108.000000, 23.975810
  108.237250, 24.000000
  109.000000, 24.084152
  110.000000, 24.203365
  111.000000, 24.317204
  112.000000, 24.444991
  113.000000, 24.572551
